Time,MarkersValid,TrolleyPos,Hoistpos,NoOfMarkers,m1,m2,m3,m4,m5,m6
,True,-21.106,12.765,3,"(62526,61471)","(65806,61569)","(69121,61515)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-21.344,12.705,3,"(62467,61287)","(65768,61273)","(69051,61332)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-21.344,12.705,3,"(62467,61287)","(65768,61273)","(69051,61332)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-21.553,12.703,3,"(62378,61240)","(65656,61304)","(68963,61284)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-21.763,12.704,3,"(62274,61351)","(65534,61464)","(68860,61397)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-21.92,12.704,3,"(62220,61107)","(65502,61076)","(68804,61155)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.08,12.704,3,"(62105,61276)","(65370,61368)","(68693,61324)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.08,12.704,3,"(62105,61276)","(65370,61368)","(68693,61324)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.261,12.704,3,"(62029,61785)","(65288,61906)","(68617,61830)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.409,12.704,3,"(61989,61995)","(65266,61974)","(68576,62043)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.568,12.704,3,"(61926,62673)","(68517,62719)","(65188,62841)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.708,12.704,3,"(61891,63261)","(68482,63309)","(65144,63421)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.792,12.704,3,"(61899,63334)","(65171,63366)","(68490,63386)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.862,12.704,3,"(61901,63679)","(68495,63732)","(65158,63904)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.919,12.704,3,"(61949,63774)","(68541,63832)","(65198,63933)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.941,12.704,3,"(62027,63649)","(65310,63717)","(68619,63710)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.941,12.704,3,"(62027,63649)","(65310,63717)","(68619,63710)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.977,12.704,3,"(62086,63838)","(68678,63903)","(65346,64073)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.011,12.653,3,"(62179,63892)","(68764,63965)","(65436,64050)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.036,12.421,3,"(62311,63870)","(65586,63958)","(68859,63945)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.067,11.992,3,"(62421,64064)","(68902,64145)","(65639,64270)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.067,11.992,3,"(62421,64064)","(68902,64145)","(65639,64270)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.097,11.384,3,"(62556,64218)","(68944,64301)","(65718,64438)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.11,10.574,3,"(62713,64124)","(65851,64218)","(68984,64207)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.11,10.574,3,"(62713,64124)","(65851,64218)","(68984,64207)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.122,9.594,3,"(62866,64193)","(68997,64283)","(65924,64411)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.14,8.426,3,"(62943,64224)","(68916,64315)","(65907,64409)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.151,7.321,3,"(63033,64232)","(65956,64379)","(68868,64328)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.162,6.314,3,"(63126,64252)","(65969,64407)","(68838,64343)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.168,5.44,3,"(63158,64258)","(68771,64341)","(65946,64458)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.167,4.66,3,"(63242,64139)","(66013,64244)","(68767,64220)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.174,4.025,3,"(63236,64229)","(68693,64303)","(65948,64412)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.178,3.484,3,"(63187,64164)","(65875,64299)","(68589,64234)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.177,3.082,3,"(63202,64133)","(68562,64197)","(65882,64259)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.189,2.824,3,"(63113,64282)","(68448,64338)","(65764,64446)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.193,2.725,3,"(62918,64188)","(65572,64205)","(68243,64245)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.194,2.653,3,"(62744,64463)","(68059,64513)","(65360,64618)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.203,2.577,3,"(62841,64649)","(68149,64698)","(65480,64797)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.205,2.503,3,"(62845,64349)","(65490,64348)","(68151,64400)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.205,2.503,3,"(62845,64349)","(65490,64348)","(68151,64400)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.205,2.503,3,"(62845,64349)","(65490,64348)","(68151,64400)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.214,2.428,3,"(62853,64305)","(65480,64293)","(68153,64364)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.212,2.418,3,"(62828,64284)","(65460,64279)","(68129,64347)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.212,2.418,3,"(62828,64284)","(65460,64279)","(68129,64347)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.209,2.419,3,"(62836,64269)","(65466,64265)","(68140,64331)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.212,2.419,3,"(62846,64292)","(65477,64289)","(68149,64353)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.212,2.419,3,"(62846,64292)","(65477,64289)","(68149,64353)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.217,2.514,3,"(62822,64336)","(65456,64327)","(68127,64394)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.217,2.514,3,"(62822,64336)","(65456,64327)","(68127,64394)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.207,2.665,3,"(62834,64430)","(65487,64496)","(68150,64486)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.207,2.665,3,"(62834,64430)","(65487,64496)","(68150,64486)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.215,2.816,3,"(62782,64719)","(68116,64777)","(65416,65026)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.215,2.816,3,"(62782,64719)","(68116,64777)","(65416,65026)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.213,3.062,3,"(62832,64508)","(68194,64569)","(65517,64635)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.213,3.501,3,"(62761,64383)","(65443,64358)","(68166,64445)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.217,4.129,3,"(62776,64573)","(68256,64637)","(65501,64797)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.206,4.943,3,"(62783,64507)","(68349,64569)","(65560,64728)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.222,5.948,3,"(62721,64350)","(65541,64348)","(68407,64414)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.211,7.141,3,"(62808,64310)","(65742,64420)","(68641,64375)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.211,8.506,3,"(62676,64491)","(68687,64552)","(65654,64772)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.211,10.033,3,"(62667,64119)","(65774,64200)","(68883,64182)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.207,11.526,3,"(62644,63930)","(65875,63941)","(69074,63991)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.205,13.048,3,"(62500,64072)","(69176,64143)","(65798,64360)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.207,14.541,3,"(62562,63827)","(69490,63903)","(66074,64036)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.207,14.541,3,"(62562,63827)","(69490,63903)","(66074,64036)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.205,16.076,3,"(62341,63439)","(65918,63409)","(69539,63523)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.192,17.552,3,"(62247,63420)","(69743,63515)","(65982,63595)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-23.192,17.552,3,"(62247,63420)","(69743,63515)","(65982,63595)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.922,19.089,3,"(62202,61524)","(70017,61638)","(66161,61746)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-22.326,20.58,3,"(66162,55789)","(62113,56088)","(70274,56192)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-21.49,22.103,3,"(66034,48760)","(61726,49322)","(70288,49459)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-20.455,23.595,3,"(66353,40510)","(61835,41180)","(70826,41324)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-19.129,25.114,3,"(66267,29444)","(61554,30787)","(71058,30938)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-17.765,26.562,3,"(65885,19295)","(60795,21367)","(70854,21526)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-16.786,27.917,3,"(66056,17489)","(60766,19266)","(71354,19441)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-16.112,29.156,3,"(66186,23773)","(60681,25100)","(71748,25277)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-15.499,30.282,3,"(66056,34389)","(60273,35722)","(71773,35927)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-14.614,31.293,3,"(65953,45732)","(59980,46817)","(71913,47046)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-14.614,31.293,3,"(65953,45732)","(59980,46817)","(71913,47046)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-13.397,32.145,3,"(59463,57186)","(65592,57392)","(71845,57424)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-11.947,32.806,3,"(59325,65111)","(72049,65369)","(65709,66025)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-10.285,33.279,3,"(59171,69315)","(72161,69592)","(65590,69786)","(116851,126517)","(115296,126630)","(107653,126717)"
,True,-8.328,33.564,3,"(59155,69911)","(72307,70211)","(65717,70530)","(119133,123285)","(115296,126630)","(107653,126717)"
,True,-8.328,33.564,3,"(59155,69911)","(72307,70211)","(65717,70530)","(119133,123285)","(115296,126630)","(107653,126717)"
,True,-6.25,33.659,3,"(59286,67734)","(72485,68052)","(65844,68836)","(103548,119510)","(103918,120008)","(107653,126717)"
,True,-4.218,33.533,3,"(59398,64994)","(72519,65279)","(65954,65568)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,-2.26,33.217,3,"(65661,62610)","(59163,62712)","(72087,62940)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,-0.337,32.704,3,"(59502,61962)","(72143,62123)","(65793,62383)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,-0.337,32.704,3,"(59502,61962)","(72143,62123)","(65793,62383)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,1.41,32.015,3,"(59671,62930)","(71930,63035)","(65816,63549)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,3.076,31.122,3,"(59829,64513)","(65691,64584)","(71629,64581)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,4.538,30.06,3,"(59891,67848)","(71164,67906)","(65535,68293)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,5.949,28.799,3,"(60048,71450)","(70773,71472)","(65352,72486)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,7.297,27.354,3,"(60325,74144)","(70480,74163)","(65372,74921)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,8.513,25.84,3,"(60220,76510)","(69839,76530)","(64980,77127)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,9.759,24.332,3,"(60517,78291)","(69664,78304)","(65060,79368)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,10.955,22.825,3,"(60779,78322)","(69487,78337)","(65096,79234)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,12.166,21.318,3,"(61096,76875)","(69407,76894)","(65217,77403)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,13.291,19.813,3,"(61331,75517)","(69283,75538)","(65278,76177)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,14.346,18.342,3,"(61581,73993)","(69189,74011)","(65375,74639)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,15.301,16.978,3,"(61659,72222)","(68998,72242)","(65307,72582)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,16.157,15.742,3,"(61995,70883)","(69090,70898)","(65538,71194)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,16.95,14.594,3,"(62144,69859)","(69029,69871)","(65572,70318)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,17.678,13.582,3,"(62442,68307)","(69158,68318)","(65801,68511)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,18.357,12.656,3,"(62575,67172)","(69146,67179)","(65865,67304)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,18.945,11.881,3,"(62662,66600)","(69113,66605)","(65881,66875)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,19.457,11.191,3,"(62699,66163)","(69051,66165)","(65881,66345)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,19.891,10.642,3,"(62699,65954)","(65836,66010)","(68976,65958)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,20.26,10.204,3,"(62761,66367)","(68974,66367)","(65880,66598)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,20.577,9.883,3,"(62765,66636)","(68933,66635)","(65845,66855)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,20.885,9.609,3,"(62725,66685)","(68855,66682)","(65787,66782)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,21.172,9.507,3,"(62716,66864)","(68831,66866)","(65776,67042)","(119383,110864)","(103918,120008)","(107653,126717)"
,True,21.455,9.493,3,"(62615,66877)","(68733,66879)","(65668,67150)","(86481,129715)","(103918,120008)","(107653,126717)"
,True,21.737,9.488,3,"(62571,66463)","(68686,66472)","(65628,66580)","(111646,130046)","(103918,120008)","(107653,126717)"
,True,21.994,9.487,3,"(62534,66197)","(68653,66209)","(65579,66352)","(110847,127822)","(76106,128058)","(107653,126717)"
,True,21.994,9.487,3,"(62534,66197)","(68653,66209)","(65579,66352)","(110847,127822)","(76106,128058)","(107653,126717)"
,True,22.2,9.487,3,"(62555,66191)","(68673,66205)","(65613,66426)","(120661,125729)","(93844,126991)","(85574,127391)"
,True,22.361,9.487,5,"(62512,66060)","(68629,66078)","(65556,66228)","(110142,124214)","(117392,129374)","(85574,127391)"
,True,22.361,9.487,5,"(62512,66060)","(68629,66078)","(65556,66228)","(110142,124214)","(117392,129374)","(85574,127391)"
,True,22.531,9.487,4,"(62440,65768)","(68558,65786)","(65478,65867)","(75531,123041)","(75714,127405)","(110488,129742)"
,True,22.668,9.487,3,"(62468,65635)","(68586,65655)","(65532,65832)","(89501,124596)","(123595,128590)","(91549,127612)"
,True,22.813,9.487,5,"(62386,65227)","(68504,65249)","(65419,65414)","(53507,127216)","(87080,128287)","(70617,129878)"
,True,22.959,9.487,5,"(62409,64621)","(65463,64697)","(68528,64639)","(45690,124582)","(88271,128278)","(90313,125402)"
,True,23.081,9.487,4,"(62366,64205)","(65412,64313)","(68485,64229)","(117103,126477)","(74446,125011)","(92508,129597)"
,True,23.175,9.487,3,"(62361,63905)","(68481,63931)","(65397,64065)","(104860,122929)","(109663,124924)","(48198,128546)"
,True,23.245,9.487,3,"(62408,63619)","(65469,63709)","(68525,63646)","(127351,129358)","(119897,129587)","(42556,130430)"
,True,23.291,9.487,4,"(62372,63452)","(65408,63503)","(68489,63484)","(113295,125799)","(89022,125313)","(110584,124651)"
,True,23.318,9.487,6,"(62427,63514)","(68546,63551)","(65482,63653)","(115839,118925)","(80692,119434)","(79637,123332)"
,True,23.318,9.487,6,"(62427,63514)","(68546,63551)","(65482,63653)","(115839,118925)","(80692,119434)","(79637,123332)"
,True,23.338,9.487,3,"(62437,63473)","(65489,63583)","(68553,63511)","(129636,125837)","(80802,128664)","(90320,130313)"
,True,23.338,9.487,3,"(62437,63473)","(65489,63583)","(68553,63511)","(129636,125837)","(80802,128664)","(90320,130313)"
,True,23.36,9.487,3,"(62462,63362)","(65498,63410)","(68580,63402)","(105177,127326)","(111181,128186)","(129719,127691)"
,True,23.387,9.481,5,"(62561,63339)","(65624,63442)","(68676,63381)","(109650,121006)","(69037,127707)","(104913,127146)"
,True,23.407,9.471,5,"(62524,63314)","(68640,63361)","(65567,63455)","(78560,123640)","(128999,124623)","(104879,126891)"
,True,23.425,9.455,4,"(62571,63129)","(65623,63180)","(68683,63178)","(96015,124180)","(70446,122889)","(125028,123233)"
,True,23.425,9.455,4,"(62571,63129)","(65623,63180)","(68683,63178)","(96015,124180)","(70446,122889)","(125028,123233)"
,True,23.441,9.419,5,"(62622,63110)","(65685,63188)","(68732,63159)","(82985,128416)","(47884,128658)","(105160,130285)"
,True,23.454,9.359,4,"(62633,63103)","(65665,63223)","(68735,63154)","(109143,129617)","(90048,127551)","(105679,128067)"
,True,23.462,9.288,6,"(62701,63044)","(65750,63139)","(68789,63095)","(77293,123422)","(111354,127379)","(118448,129463)"
,True,23.464,9.206,4,"(62688,62997)","(65721,63036)","(68766,63046)","(106190,125240)","(61554,120755)","(66169,129914)"
,True,23.469,9.13,5,"(62672,63101)","(65696,63215)","(68739,63151)","(106475,123987)","(122220,129712)","(107230,125392)"
,True,23.469,9.13,5,"(62701,63088)","(65747,63196)","(68770,63131)","(125143,121774)","(111200,124106)","(93091,125682)"
,True,23.471,9.13,5,"(62672,63059)","(65694,63119)","(68742,63105)","(85757,124328)","(126430,125687)","(94996,123656)"
,True,23.474,9.131,4,"(62696,63057)","(65735,63146)","(68764,63104)","(125321,126683)","(108642,128329)","(110455,128605)"
,True,23.474,9.131,4,"(62696,63057)","(65735,63146)","(68764,63104)","(125321,126683)","(108642,128329)","(110455,128605)"
,True,23.456,9.131,4,"(62621,63246)","(68691,63293)","(65649,63376)","(123058,129604)","(90010,127385)","(126363,121155)"
,True,23.397,9.131,4,"(62560,63568)","(65579,63665)","(68631,63612)","(105419,127766)","(89390,118828)","(107020,124827)"
,True,23.397,9.131,4,"(62560,63568)","(65579,63665)","(68631,63612)","(105419,127766)","(89390,118828)","(107020,124827)"
,True,23.391,9.131,4,"(62570,63568)","(65611,63650)","(68640,63613)","(127281,129211)","(76870,125835)","(103187,127097)"
,True,23.4,9.131,3,"(62517,63491)","(65535,63620)","(68589,63538)","(118240,121829)","(109167,123339)","(129039,124111)"
,True,23.4,9.131,3,"(62517,63491)","(65535,63620)","(68589,63538)","(118240,121829)","(109167,123339)","(129039,124111)"
,True,23.41,9.131,5,"(62507,63300)","(65539,63417)","(68577,63345)","(128796,120635)","(98605,121474)","(118618,130390)"
,True,23.416,9.131,4,"(62447,63112)","(65475,63171)","(68517,63157)","(106006,119975)","(65756,123893)","(45966,126683)"
,True,23.416,9.131,4,"(62447,63112)","(65475,63171)","(68517,63157)","(106006,119975)","(65756,123893)","(45966,126683)"
,True,23.421,9.131,3,"(62404,63012)","(65416,63106)","(68470,63055)","(121293,122160)","(102617,124495)","(92198,127941)"
,True,23.336,9.13,3,"(62425,63494)","(68495,63541)","(65460,63629)","(68038,123093)","(100329,125399)","(74418,126322)"
,True,23.336,9.13,3,"(62425,63494)","(68495,63541)","(65460,63629)","(68038,123093)","(100329,125399)","(74418,126322)"
,True,23.244,9.129,4,"(62380,63886)","(65397,63989)","(68447,63933)","(119202,129485)","(96502,125167)","(121286,130407)"
,True,23.242,9.124,3,"(62366,63665)","(65390,63741)","(68435,63707)","(128883,128639)","(63527,130597)","(89772,128450)"
,True,23.242,9.124,3,"(62366,63665)","(65390,63741)","(68435,63707)","(128883,128639)","(63527,130597)","(89772,128450)"
,True,23.249,9.112,4,"(62353,63468)","(68420,63508)","(65374,63620)","(87808,125588)","(89144,127976)","(54876,128762)"
,True,23.257,9.088,6,"(62369,63118)","(65386,63197)","(68433,63160)","(127191,124706)","(121528,127725)","(94103,129621)"
,True,23.255,9.057,5,"(62410,62866)","(65433,62912)","(68468,62909)","(60842,125132)","(66782,127912)","(70208,127724)"
,True,23.251,9.016,6,"(62415,62699)","(65429,62784)","(68469,62734)","(80088,120215)","(59201,124667)","(110222,127300)"
,True,23.232,8.968,7,"(62421,62650)","(65435,62756)","(68467,62685)","(119610,122342)","(77021,123862)","(114945,124364)"
,True,23.201,8.914,3,"(62462,62582)","(65474,62602)","(68499,62611)","(71452,121346)","(125597,129330)","(114945,124364)"
,True,23.201,8.914,3,"(62462,62582)","(65474,62602)","(68499,62611)","(71452,121346)","(125597,129330)","(114945,124364)"
,True,23.172,8.854,4,"(62504,62639)","(65510,62692)","(68536,62669)","(109618,119521)","(112299,128826)","(110650,129256)"
,True,23.138,8.779,3,"(62554,62799)","(65557,62913)","(68574,62830)","(98027,129412)","(73635,129814)","(110650,129256)"
,True,23.104,8.684,3,"(62559,62802)","(65556,62848)","(68568,62829)","(105783,123293)","(111542,124827)","(105641,125620)"
,True,23.086,8.572,4,"(62586,62829)","(65579,62865)","(68579,62854)","(74780,121693)","(90850,124384)","(128801,126069)"
,True,23.06,8.443,3,"(62608,62979)","(68586,63001)","(65587,63078)","(97289,121647)","(92431,129133)","(128801,126069)"
,True,23.052,8.304,3,"(62650,62952)","(65624,63030)","(68607,62973)","(129495,129683)","(127690,124636)","(128801,126069)"
,True,23.052,8.304,3,"(62650,62952)","(65624,63030)","(68607,62973)","(129495,129683)","(127690,124636)","(128801,126069)"
,True,23.037,8.153,4,"(62668,62933)","(65635,62971)","(68607,62955)","(129077,126886)","(101896,121491)","(123667,122671)"
,True,23.023,8.005,4,"(62638,63009)","(65586,63094)","(68556,63032)","(123741,124260)","(124756,126299)","(76313,129498)"
,True,23.013,7.854,3,"(62684,63025)","(68585,63050)","(65635,63129)","(118493,124023)","(126894,128921)","(70438,128902)"
,True,23.003,7.704,4,"(62664,63026)","(65599,63074)","(68545,63053)","(130208,130151)","(91679,127520)","(85416,127519)"
,True,22.994,7.552,3,"(62639,63026)","(65566,63087)","(68505,63059)","(69853,128895)","(100429,127119)","(125035,128116)"
,True,22.99,7.405,4,"(62633,63108)","(68477,63138)","(65550,63226)","(105458,128373)","(118034,130396)","(112136,127745)"
,True,22.981,7.256,4,"(62626,63061)","(65527,63122)","(68453,63091)","(115401,121251)","(97700,126330)","(109313,129198)"
,True,22.975,7.108,3,"(62627,63034)","(65526,63085)","(68435,63070)","(118382,122052)","(113794,129864)","(121428,129976)"
,True,22.972,6.964,3,"(62586,63135)","(65472,63229)","(68377,63171)","(115085,124220)","(90405,128467)","(117530,130548)"
,True,22.961,6.923,3,"(62555,63192)","(65435,63291)","(68344,63228)","(99552,125760)","(108334,128525)","(103891,128535)"
,True,22.961,6.925,4,"(62567,63126)","(65456,63175)","(68355,63164)","(108710,125633)","(116798,128319)","(103891,128535)"
,True,22.957,6.925,5,"(62542,63196)","(65416,63306)","(68328,63238)","(117962,125837)","(113675,128891)","(118812,130456)"
,True,22.959,6.925,3,"(62520,63172)","(65401,63274)","(68307,63216)","(86910,127832)","(119453,126964)","(128115,123683)"
,True,22.957,6.925,3,"(62512,63136)","(65399,63211)","(68299,63185)","(78192,125124)","(117856,126368)","(100554,130363)"
,True,22.958,6.925,3,"(62491,63158)","(65369,63243)","(68278,63207)","(93317,125551)","(89747,123434)","(90138,126713)"
,True,22.958,6.925,4,"(62509,63148)","(68299,63200)","(65394,63266)","(129278,122532)","(116407,128805)","(116011,129381)"
,True,22.958,6.925,4,"(62509,63148)","(68299,63200)","(65394,63266)","(129278,122532)","(116407,128805)","(116011,129381)"
,True,22.996,6.925,5,"(62522,62847)","(65405,62919)","(68310,62895)","(76571,121460)","(126171,125600)","(120116,129758)"
,True,23.043,6.925,4,"(62523,62576)","(65403,62632)","(68311,62626)","(102659,128903)","(93604,128158)","(120116,129758)"
,True,23.043,6.925,3,"(62542,62698)","(65431,62804)","(68330,62749)","(122793,128010)","(126704,128669)","(89220,129460)"
,True,23.032,6.925,6,"(62554,62778)","(65432,62848)","(68339,62824)","(80490,126325)","(78575,127586)","(79309,127973)"
,True,23.032,6.925,6,"(62554,62778)","(65432,62848)","(68339,62824)","(80490,126325)","(78575,127586)","(79309,127973)"
,True,23.023,6.925,3,"(62604,62896)","(65490,62962)","(68392,62943)","(74074,129108)","(87814,129602)","(95525,128100)"
,True,23.018,6.925,3,"(62635,63071)","(65525,63168)","(68425,63114)","(96738,124450)","(92515,125065)","(92901,127250)"
,True,23.011,6.925,4,"(62617,63192)","(65498,63290)","(68406,63233)","(113702,124715)","(109934,125089)","(95279,126791)"
,True,23.016,6.925,3,"(62651,63250)","(65541,63314)","(68439,63285)","(128312,123567)","(119830,130336)","(102140,125105)"
,True,23.016,6.925,3,"(62651,63250)","(65541,63314)","(68439,63285)","(128312,123567)","(119830,130336)","(102140,125105)"
,True,23.018,6.925,3,"(62684,63346)","(65570,63440)","(68473,63385)","(96179,124914)","(105158,128400)","(102140,125105)"
,True,23.018,6.925,3,"(62684,63346)","(65570,63440)","(68473,63385)","(96179,124914)","(105158,128400)","(102140,125105)"
,True,23.024,6.925,4,"(62725,63412)","(68513,63449)","(65612,63520)","(110372,125834)","(111562,126156)","(108290,126820)"
,True,23.041,6.925,4,"(62726,63385)","(65616,63468)","(68512,63417)","(83665,128017)","(95425,129938)","(127357,125386)"
,True,23.053,6.925,4,"(62707,63374)","(65595,63442)","(68497,63401)","(107191,128211)","(100541,129779)","(118726,129154)"
,True,23.066,6.925,5,"(62730,63391)","(65618,63494)","(68517,63421)","(103845,129020)","(128706,130599)","(74805,127698)"
,True,23.077,6.925,5,"(62774,63322)","(65663,63399)","(68562,63349)","(99333,125482)","(116506,129484)","(74805,127698)"
,True,23.077,6.925,5,"(62774,63322)","(65663,63399)","(68562,63349)","(99333,125482)","(116506,129484)","(74805,127698)"
,True,23.084,6.925,3,"(62758,63329)","(65647,63407)","(68546,63358)","(125238,125089)","(109175,126493)","(127611,130543)"
,True,23.092,6.925,3,"(62714,63307)","(68503,63335)","(65604,63394)","(88796,121676)","(81617,125022)","(71777,129430)"
,True,23.092,6.925,3,"(62714,63307)","(68503,63335)","(65604,63394)","(88796,121676)","(81617,125022)","(71777,129430)"
,True,23.102,6.925,4,"(62693,63296)","(65579,63384)","(68481,63326)","(106597,128785)","(117248,130024)","(109304,128735)"
,True,23.108,6.925,4,"(62725,63273)","(65615,63350)","(68512,63307)","(128658,125109)","(117248,130024)","(109304,128735)"
,True,23.115,6.925,5,"(62708,63264)","(65595,63346)","(68496,63297)","(96426,119549)","(125170,129521)","(116623,130599)"
,True,23.115,6.925,5,"(62708,63264)","(65595,63346)","(68496,63297)","(96426,119549)","(125170,129521)","(116623,130599)"
,True,23.117,6.925,3,"(62653,63281)","(65537,63372)","(68442,63318)","(117555,127045)","(125170,129521)","(116623,130599)"
,True,23.12,6.925,4,"(62642,63267)","(65530,63351)","(68431,63304)","(109374,130057)","(108901,130442)","(106003,127257)"
,True,23.138,6.925,4,"(62617,63189)","(65502,63265)","(68405,63227)","(117677,124672)","(83806,129245)","(106003,127257)"
