MarkersValid,TrolleyPos,Hoistpos,NoOfMarkers,m1,m2,m3,m4,m5,m6
True,76.31,16.571,25,"(127382,6580)","(112941,11189)","(93622,12350)","(97379,13430)","(114595,17319)","(101985,17594)"
False,76.31,16.571,23,"(129099,1119)","(99024,2801)","(121719,3776)","(124817,4114)","(109209,11178)","(77038,13182)"
False,76.31,16.571,23,"(129099,1119)","(99024,2801)","(121719,3776)","(124817,4114)","(109209,11178)","(77038,13182)"
True,76.311,16.571,16,"(82031,12394)","(125583,14187)","(98059,17342)","(89304,18898)","(123278,22170)","(109057,24107)"
True,76.311,16.571,17,"(107401,1106)","(128019,2314)","(108861,3724)","(126157,5900)","(91366,13893)","(91817,15624)"
True,76.311,16.571,17,"(107401,1106)","(128019,2314)","(108861,3724)","(126157,5900)","(91366,13893)","(91817,15624)"
True,76.311,16.571,12,"(106774,3373)","(92659,3881)","(114831,5465)","(103085,8400)","(109871,20931)","(125686,25200)"
True,76.311,16.571,15,"(116524,1026)","(94429,3187)","(96663,8637)","(99761,14816)","(106257,19897)","(126785,23787)"
True,76.311,16.571,15,"(116524,1026)","(94429,3187)","(96663,8637)","(99761,14816)","(106257,19897)","(126785,23787)"
False,76.31,16.571,15,"(97041,5630)","(94793,7030)","(98812,11982)","(90116,13470)","(91288,13606)","(97600,17606)"
True,76.309,16.571,21,"(123369,4486)","(93468,5851)","(112971,6708)","(87051,7521)","(126362,9740)","(99133,11356)"
True,76.309,16.571,21,"(123369,4486)","(93468,5851)","(112971,6708)","(87051,7521)","(126362,9740)","(99133,11356)"
False,76.308,16.571,16,"(122816,2004)","(111512,3278)","(101373,10507)","(115738,10474)","(108988,12589)","(103000,13254)"
True,76.306,16.571,12,"(97833,416)","(111699,5761)","(119918,13945)","(66977,25827)","(125125,33279)","(96737,42255)"
True,76.306,16.571,12,"(97833,416)","(111699,5761)","(119918,13945)","(66977,25827)","(125125,33279)","(96737,42255)"
True,76.305,16.571,17,"(72962,1635)","(106967,7830)","(100351,8784)","(96152,9213)","(97094,12280)","(124872,20971)"
False,76.305,16.571,10,"(124765,2037)","(127309,3848)","(98110,13724)","(119708,16387)","(96312,20040)","(121473,20505)"
False,76.305,16.571,10,"(124765,2037)","(127309,3848)","(98110,13724)","(119708,16387)","(96312,20040)","(121473,20505)"
True,76.304,16.571,22,"(113300,9593)","(121948,10252)","(79895,11121)","(107558,12309)","(110680,13228)","(112578,23048)"
False,76.302,16.571,23,"(51148,2147)","(98711,9148)","(129022,9574)","(110020,11253)","(100644,16562)","(97276,16962)"
False,76.302,16.571,23,"(51148,2147)","(98711,9148)","(129022,9574)","(110020,11253)","(100644,16562)","(97276,16962)"
True,76.302,16.571,17,"(91837,2203)","(122344,8323)","(76806,8445)","(82281,9347)","(103691,10356)","(123456,21234)"
True,76.301,16.571,14,"(104131,5459)","(121914,6553)","(124018,21311)","(114118,22891)","(119844,33789)","(123054,40308)"
True,76.301,16.571,14,"(104131,5459)","(121914,6553)","(124018,21311)","(114118,22891)","(119844,33789)","(123054,40308)"
True,76.301,16.571,16,"(107657,3053)","(86179,7531)","(121198,10995)","(111916,14615)","(113433,24245)","(112896,29691)"
True,76.301,16.571,16,"(107657,3053)","(86179,7531)","(121198,10995)","(111916,14615)","(113433,24245)","(112896,29691)"
True,76.302,16.571,17,"(124334,487)","(109553,5072)","(121451,14382)","(100655,14973)","(126019,16408)","(105324,16663)"
True,76.303,16.571,22,"(103339,13128)","(124759,16996)","(125165,19730)","(114440,23546)","(112209,29520)","(109200,30696)"
True,76.303,16.571,22,"(103339,13128)","(124759,16996)","(125165,19730)","(114440,23546)","(112209,29520)","(109200,30696)"
True,76.305,16.571,17,"(112856,9310)","(110067,12400)","(130156,13424)","(102488,15351)","(98670,15736)","(123903,16434)"
True,76.306,16.571,18,"(101029,4290)","(81417,5783)","(109644,10321)","(96375,11445)","(111919,16810)","(116790,21565)"
True,76.306,16.571,18,"(101029,4290)","(81417,5783)","(109644,10321)","(96375,11445)","(111919,16810)","(116790,21565)"
True,76.306,16.571,23,"(114932,634)","(115500,1463)","(107210,2926)","(102885,5485)","(101012,8043)","(114584,9458)"
False,76.307,16.571,15,"(115966,6795)","(83411,10787)","(92469,18073)","(118235,18479)","(129472,29507)","(102804,33671)"
False,76.307,16.571,15,"(115966,6795)","(83411,10787)","(92469,18073)","(118235,18479)","(129472,29507)","(102804,33671)"
False,76.309,16.571,22,"(128380,1672)","(91046,4523)","(118318,13490)","(108361,20967)","(99620,23427)","(106998,28273)"
True,76.31,16.571,18,"(115110,6759)","(115744,10771)","(127239,15042)","(77448,20243)","(105746,20945)","(130219,25296)"
True,76.31,16.571,18,"(115110,6759)","(115744,10771)","(127239,15042)","(77448,20243)","(105746,20945)","(130219,25296)"
False,76.31,16.571,15,"(100845,3257)","(121644,3620)","(104129,5696)","(87789,15319)","(109332,16373)","(111817,25538)"
True,76.31,16.571,23,"(114279,1487)","(105646,2472)","(82664,4018)","(95676,4168)","(94966,6300)","(110189,8866)"
True,76.31,16.571,23,"(114279,1487)","(105646,2472)","(82664,4018)","(95676,4168)","(94966,6300)","(110189,8866)"
True,76.311,16.571,14,"(86147,1589)","(101620,2397)","(120936,9595)","(121955,13169)","(104176,28526)","(117757,28787)"
True,76.311,16.571,25,"(82098,925)","(87792,4522)","(122536,7818)","(127061,7831)","(122588,14210)","(98879,16179)"
True,76.311,16.571,25,"(82098,925)","(87792,4522)","(122536,7818)","(127061,7831)","(122588,14210)","(98879,16179)"
True,76.311,16.571,10,"(126255,1020)","(109334,3921)","(126005,12620)","(123359,25336)","(125690,45588)","(101507,53410)"
True,76.31,16.571,13,"(101052,840)","(105252,3693)","(108417,6597)","(114619,11982)","(112095,14007)","(107565,21561)"
True,76.31,16.571,13,"(101052,840)","(105252,3693)","(108417,6597)","(114619,11982)","(112095,14007)","(107565,21561)"
True,76.31,16.571,15,"(95786,9286)","(108834,10528)","(121176,10790)","(102498,12683)","(108622,18762)","(84280,19355)"
True,76.309,16.571,23,"(127485,877)","(115067,1141)","(114527,6064)","(125282,8163)","(122717,10046)","(105230,19009)"
True,76.309,16.571,23,"(127485,877)","(115067,1141)","(114527,6064)","(125282,8163)","(122717,10046)","(105230,19009)"
True,76.308,16.571,11,"(70564,769)","(98595,6890)","(114426,11319)","(98735,13831)","(117803,26132)","(105395,30563)"
True,76.306,16.571,19,"(83467,3645)","(120444,8138)","(82729,15173)","(129949,18548)","(120829,20251)","(126486,24305)"
True,76.306,16.571,19,"(83467,3645)","(120444,8138)","(82729,15173)","(129949,18548)","(120829,20251)","(126486,24305)"
True,76.306,16.571,19,"(86730,6109)","(81536,6105)","(118745,7883)","(111475,11449)","(97979,12237)","(104187,12450)"
True,76.304,16.571,18,"(127602,4080)","(128929,10121)","(126750,13966)","(102220,21520)","(113965,21740)","(117765,22852)"
True,76.304,16.571,18,"(127602,4080)","(128929,10121)","(126750,13966)","(102220,21520)","(113965,21740)","(117765,22852)"
False,76.304,16.571,16,"(95001,6049)","(123024,6094)","(83137,8950)","(114803,10983)","(127168,13407)","(97906,19026)"
True,76.302,16.571,17,"(111472,1143)","(107610,5726)","(105197,8997)","(125995,11840)","(113115,18796)","(129403,22211)"
True,76.302,16.571,17,"(111472,1143)","(107610,5726)","(105197,8997)","(125995,11840)","(113115,18796)","(129403,22211)"
False,76.302,16.571,12,"(88301,389)","(123891,12046)","(84672,15181)","(122797,24052)","(107642,28203)","(103077,40686)"
True,76.302,16.571,22,"(124641,938)","(130070,1524)","(109851,3841)","(114717,10287)","(116916,15341)","(119839,16043)"
True,76.302,16.571,22,"(124641,938)","(130070,1524)","(109851,3841)","(114717,10287)","(116916,15341)","(119839,16043)"
True,76.301,16.571,11,"(125504,8232)","(106965,9674)","(95452,15005)","(114789,19856)","(105119,20822)","(123135,26893)"
False,76.302,16.571,25,"(121193,2533)","(82899,3896)","(113398,8079)","(85578,9989)","(109666,12656)","(98101,14307)"
False,76.302,16.571,25,"(121193,2533)","(82899,3896)","(113398,8079)","(85578,9989)","(109666,12656)","(98101,14307)"
False,76.303,16.571,15,"(124640,1592)","(106725,14777)","(90323,29080)","(122992,30004)","(99836,32670)","(85904,45240)"
True,76.303,16.571,19,"(99174,1385)","(125860,2418)","(109021,2874)","(58528,9352)","(129108,12548)","(98400,12758)"
True,76.303,16.571,19,"(99174,1385)","(125860,2418)","(109021,2874)","(58528,9352)","(129108,12548)","(98400,12758)"
False,76.305,16.571,23,"(102964,6663)","(118380,7924)","(100282,13094)","(126625,16262)","(75355,21601)","(88489,23463)"
False,76.305,16.571,20,"(99886,1213)","(104275,3684)","(114240,6440)","(129885,6782)","(123918,8959)","(95532,10896)"
False,76.305,16.571,20,"(99886,1213)","(104275,3684)","(114240,6440)","(129885,6782)","(123918,8959)","(95532,10896)"
True,76.306,16.571,11,"(84272,4961)","(110034,6245)","(86686,17582)","(129820,20205)","(116138,27140)","(115442,27919)"
True,76.307,16.571,12,"(114494,3911)","(114211,5205)","(103175,23048)","(114892,27367)","(113591,31057)","(111884,36031)"
True,76.307,16.571,12,"(114494,3911)","(114211,5205)","(103175,23048)","(114892,27367)","(113591,31057)","(111884,36031)"
False,76.309,16.571,18,"(125774,3671)","(98119,8502)","(114218,20035)","(110049,22500)","(100359,24031)","(122833,27060)"
True,76.309,16.571,16,"(127135,3067)","(61915,11327)","(116790,11832)","(84206,15722)","(96463,15886)","(99030,17479)"
True,76.309,16.571,16,"(127135,3067)","(61915,11327)","(116790,11832)","(84206,15722)","(96463,15886)","(99030,17479)"
True,76.31,16.571,18,"(81347,6222)","(104368,14037)","(88000,14079)","(94288,14835)","(111146,18187)","(111222,21779)"
True,76.31,16.571,20,"(103079,1242)","(127755,10600)","(106084,12794)","(110493,14110)","(86994,14269)","(120624,17705)"
True,76.31,16.571,20,"(103079,1242)","(127755,10600)","(106084,12794)","(110493,14110)","(86994,14269)","(120624,17705)"
False,76.311,16.571,17,"(124299,9188)","(108966,9388)","(127785,9811)","(108784,10234)","(114894,16976)","(127130,20060)"
False,76.31,16.571,25,"(102407,5137)","(92521,7455)","(123205,8056)","(128634,9375)","(123059,10999)","(129151,13455)"
False,76.31,16.571,25,"(102407,5137)","(92521,7455)","(123205,8056)","(128634,9375)","(123059,10999)","(129151,13455)"
True,76.31,16.571,19,"(126154,4480)","(118270,7995)","(116847,14189)","(116685,16502)","(126449,28508)","(114401,29698)"
False,76.31,16.571,18,"(102531,5480)","(113157,9941)","(126043,11500)","(86428,16615)","(124731,17343)","(118255,19570)"
False,76.31,16.571,18,"(102531,5480)","(113157,9941)","(126043,11500)","(86428,16615)","(124731,17343)","(118255,19570)"
False,76.309,16.571,21,"(117896,1108)","(88081,1517)","(115422,1609)","(128695,2625)","(109864,2588)","(116759,2917)"
False,76.309,16.571,15,"(95860,14434)","(125824,19625)","(90725,26572)","(91859,30392)","(102101,39879)","(87179,41074)"
False,76.309,16.571,15,"(95860,14434)","(125824,19625)","(90725,26572)","(91859,30392)","(102101,39879)","(87179,41074)"
True,76.307,16.571,18,"(107946,4868)","(126942,7963)","(81967,8488)","(112935,22259)","(95782,23591)","(104915,23550)"
False,76.305,16.571,20,"(126149,1514)","(95193,3756)","(119968,4750)","(84094,4886)","(104652,12033)","(83540,18111)"
False,76.305,16.571,20,"(126149,1514)","(95193,3756)","(119968,4750)","(84094,4886)","(104652,12033)","(83540,18111)"
True,76.305,16.571,18,"(110811,784)","(110926,1913)","(90465,2900)","(106115,3804)","(96598,6263)","(106566,11036)"
True,76.304,16.571,17,"(103765,1241)","(108639,7955)","(103440,8888)","(92530,16865)","(80197,17348)","(112570,18254)"
True,76.304,16.571,17,"(103765,1241)","(108639,7955)","(103440,8888)","(92530,16865)","(80197,17348)","(112570,18254)"
False,76.302,16.571,25,"(122251,11315)","(124472,11115)","(125240,11775)","(116869,12473)","(101017,13087)","(112019,15263)"
True,76.302,16.571,20,"(111431,1718)","(83080,1992)","(105538,3750)","(127546,4470)","(125579,5153)","(110434,6797)"
True,76.302,16.571,20,"(111431,1718)","(83080,1992)","(105538,3750)","(127546,4470)","(125579,5153)","(110434,6797)"
False,76.302,16.571,16,"(111344,3154)","(106553,7097)","(104643,12448)","(109740,13777)","(123213,16524)","(94545,29350)"
False,76.303,16.571,17,"(124111,6531)","(129608,7117)","(95975,9553)","(122194,12187)","(113552,15343)","(85258,15907)"
False,76.303,16.571,17,"(124111,6531)","(129608,7117)","(95975,9553)","(122194,12187)","(113552,15343)","(85258,15907)"
True,76.303,16.571,22,"(118899,5423)","(123379,10583)","(121105,14319)","(112093,14746)","(117277,15063)","(95759,17628)"
False,76.303,16.571,16,"(88270,3609)","(87108,5825)","(85940,10685)","(112166,14448)","(114306,20982)","(114359,22880)"
False,76.303,16.571,16,"(88270,3609)","(87108,5825)","(85940,10685)","(112166,14448)","(114306,20982)","(114359,22880)"
True,76.303,16.571,13,"(108152,3875)","(103634,8286)","(95659,10915)","(107788,21145)","(125014,24814)","(83272,32996)"
False,76.305,16.571,20,"(94878,1631)","(108269,3184)","(116764,4026)","(108697,9725)","(111232,11428)","(103711,12632)"
False,76.305,16.571,20,"(94878,1631)","(108269,3184)","(116764,4026)","(108697,9725)","(111232,11428)","(103711,12632)"
True,76.305,16.571,15,"(93746,4302)","(83628,8386)","(127452,8815)","(111856,13678)","(117757,19072)","(118774,20774)"
False,76.305,16.571,14,"(116216,5438)","(88578,8564)","(114698,8896)","(103722,11311)","(78886,20577)","(122593,30663)"
False,76.305,16.571,14,"(116216,5438)","(88578,8564)","(114698,8896)","(103722,11311)","(78886,20577)","(122593,30663)"
False,76.309,16.571,19,"(127322,4988)","(75954,5930)","(119207,7055)","(125998,11131)","(88655,19017)","(79495,19379)"
False,76.309,16.571,19,"(127322,4988)","(75954,5930)","(119207,7055)","(125998,11131)","(88655,19017)","(79495,19379)"
True,76.31,16.571,24,"(115765,1414)","(101977,1669)","(121592,7890)","(96680,9232)","(126395,11476)","(86002,18185)"
False,76.309,16.571,19,"(112685,3173)","(103788,8558)","(102921,10334)","(82003,10669)","(123005,11908)","(86156,19202)"
False,76.309,16.571,19,"(112685,3173)","(103788,8558)","(102921,10334)","(82003,10669)","(123005,11908)","(86156,19202)"
False,76.31,16.571,15,"(105896,5049)","(102258,9754)","(114441,15934)","(118898,16140)","(116586,22697)","(129805,23205)"
True,76.31,16.571,23,"(95791,430)","(85792,921)","(96883,5669)","(79288,7790)","(129273,7864)","(128797,8754)"
True,76.31,16.571,23,"(95791,430)","(85792,921)","(96883,5669)","(79288,7790)","(129273,7864)","(128797,8754)"
True,76.31,16.571,17,"(115227,5687)","(110531,8893)","(128480,9185)","(115708,17438)","(122078,24870)","(110376,25575)"
True,76.31,16.571,17,"(118969,3635)","(100157,7663)","(76652,9207)","(106509,13211)","(125202,13939)","(96706,14187)"
True,76.31,16.571,17,"(118969,3635)","(100157,7663)","(76652,9207)","(106509,13211)","(125202,13939)","(96706,14187)"
True,76.31,16.571,14,"(115058,451)","(118804,11414)","(74891,11788)","(85932,13434)","(78791,18040)","(100997,25950)"
False,76.31,16.571,11,"(115606,581)","(123133,2427)","(125283,23148)","(126013,25777)","(126596,31712)","(95835,35190)"
False,76.31,16.571,11,"(115606,581)","(123133,2427)","(125283,23148)","(126013,25777)","(126596,31712)","(95835,35190)"
False,76.309,16.571,17,"(116270,10385)","(101120,11990)","(124096,13310)","(128165,15437)","(129731,17669)","(126024,21414)"
False,76.309,16.571,16,"(116005,321)","(75439,3362)","(93472,6681)","(128841,20261)","(125862,22197)","(109805,22721)"
False,76.309,16.571,16,"(116005,321)","(75439,3362)","(93472,6681)","(128841,20261)","(125862,22197)","(109805,22721)"
True,76.307,16.571,20,"(108451,5528)","(107753,8262)","(128382,9369)","(121480,10010)","(108310,18564)","(123808,21481)"
False,76.306,16.571,15,"(125303,6189)","(117197,16266)","(89375,16948)","(108601,17730)","(95609,18354)","(103258,20164)"
False,76.306,16.571,15,"(125303,6189)","(117197,16266)","(89375,16948)","(108601,17730)","(95609,18354)","(103258,20164)"
False,76.305,16.571,18,"(115657,1304)","(111011,3360)","(122167,3171)","(111281,6409)","(119457,6839)","(88935,17592)"
True,76.304,16.571,22,"(120974,2325)","(115128,3390)","(115716,3725)","(116536,12219)","(80833,13689)","(126294,13896)"
True,76.304,16.571,22,"(120974,2325)","(115128,3390)","(115716,3725)","(116536,12219)","(80833,13689)","(126294,13896)"
False,76.302,16.571,17,"(83318,2262)","(120298,2577)","(125098,9569)","(126976,13887)","(126225,14762)","(93315,16042)"
True,76.303,16.571,11,"(128114,9216)","(100979,13827)","(101684,16273)","(118889,19753)","(110445,20153)","(121803,36878)"
True,76.303,16.571,11,"(128114,9216)","(100979,13827)","(101684,16273)","(118889,19753)","(110445,20153)","(121803,36878)"
False,76.302,16.571,20,"(112560,6506)","(114500,7370)","(85722,11934)","(103173,15379)","(108954,21583)","(103417,21628)"
False,76.303,16.571,19,"(119234,1535)","(104001,5920)","(109135,6599)","(101010,7933)","(126185,9266)","(104687,10297)"
False,76.303,16.571,19,"(119234,1535)","(104001,5920)","(109135,6599)","(101010,7933)","(126185,9266)","(104687,10297)"
True,76.303,16.571,25,"(122390,3645)","(105014,7440)","(106820,8907)","(124311,9998)","(90461,13379)","(121928,15038)"
True,76.303,16.571,15,"(107046,1998)","(84229,4931)","(105992,6503)","(129585,7909)","(120623,12761)","(129640,15267)"
True,76.303,16.571,15,"(107046,1998)","(84229,4931)","(105992,6503)","(129585,7909)","(120623,12761)","(129640,15267)"
False,76.304,16.571,14,"(74149,1975)","(124783,7719)","(110582,19869)","(120747,20707)","(119857,22396)","(111016,29187)"
True,76.305,16.571,19,"(88252,5989)","(120905,9244)","(87452,12972)","(107786,16952)","(102984,18168)","(130061,18307)"
True,76.305,16.571,19,"(88252,5989)","(120905,9244)","(87452,12972)","(107786,16952)","(102984,18168)","(130061,18307)"
False,76.305,16.571,21,"(101392,1550)","(86681,15180)","(116339,16957)","(116181,24221)","(111974,27233)","(99542,30802)"
True,76.306,16.571,12,"(116742,5875)","(99099,9770)","(118999,13012)","(108858,13899)","(105185,16859)","(110768,22133)"
True,76.306,16.571,12,"(116742,5875)","(99099,9770)","(118999,13012)","(108858,13899)","(105185,16859)","(110768,22133)"
False,76.307,16.571,19,"(118761,3323)","(118644,5586)","(123744,5635)","(118375,7740)","(108730,8479)","(106784,19604)"
True,76.309,16.571,18,"(119283,535)","(107371,9042)","(117715,16634)","(124956,17808)","(120397,20030)","(129633,20046)"
True,76.309,16.571,18,"(119283,535)","(107371,9042)","(117715,16634)","(124956,17808)","(120397,20030)","(129633,20046)"
True,76.309,16.571,11,"(121972,820)","(113890,27700)","(101004,38491)","(109692,41529)","(128088,47561)","(107516,53194)"
True,76.31,16.571,17,"(79899,1359)","(118057,6067)","(108774,10027)","(97634,16748)","(67849,20578)","(72713,21013)"
True,76.31,16.571,17,"(79899,1359)","(118057,6067)","(108774,10027)","(97634,16748)","(67849,20578)","(72713,21013)"
True,76.31,16.571,16,"(129390,3030)","(103076,7741)","(106748,17746)","(115411,18960)","(97010,25387)","(120157,29769)"
False,76.31,16.571,16,"(127813,6608)","(100228,9211)","(108435,9146)","(85477,10241)","(129379,13817)","(101409,16653)"
False,76.31,16.571,16,"(127813,6608)","(100228,9211)","(108435,9146)","(85477,10241)","(129379,13817)","(101409,16653)"
False,76.31,16.571,17,"(87344,5053)","(129854,8932)","(102876,13490)","(122346,13570)","(119377,17837)","(111540,21306)"
True,76.31,16.571,20,"(120539,2307)","(116516,9136)","(107465,13258)","(114622,13644)","(122719,13627)","(127986,15585)"
True,76.31,16.571,20,"(120539,2307)","(116516,9136)","(107465,13258)","(114622,13644)","(122719,13627)","(127986,15585)"
True,76.31,16.571,24,"(122808,1165)","(112049,3751)","(47838,5003)","(94827,6759)","(104927,8520)","(111035,11914)"
False,76.309,16.571,14,"(87477,6141)","(126420,18550)","(127911,24289)","(118707,28627)","(111888,32747)","(108955,38384)"
False,76.309,16.571,14,"(87477,6141)","(126420,18550)","(127911,24289)","(118707,28627)","(111888,32747)","(108955,38384)"
False,76.308,16.571,21,"(103366,4635)","(114695,9287)","(117519,10963)","(96374,12495)","(111719,13610)","(106095,17205)"
False,76.306,16.571,25,"(87690,3355)","(117830,4711)","(113764,5573)","(107223,8107)","(125546,11553)","(123767,13071)"
False,76.306,16.571,25,"(87690,3355)","(117830,4711)","(113764,5573)","(107223,8107)","(125546,11553)","(123767,13071)"
True,76.305,16.571,15,"(98915,4431)","(105723,10959)","(102588,18536)","(97656,18832)","(123183,23956)","(109944,29588)"
False,76.304,16.571,17,"(99523,9969)","(127764,17721)","(100677,20188)","(104009,23195)","(112507,23503)","(96975,27710)"
False,76.304,16.571,17,"(99523,9969)","(127764,17721)","(100677,20188)","(104009,23195)","(112507,23503)","(96975,27710)"
False,76.304,16.571,23,"(92451,6572)","(102876,7499)","(119399,12148)","(129275,12967)","(121850,17404)","(108126,17990)"
True,76.304,16.571,19,"(115865,6627)","(90102,9417)","(99687,13798)","(119978,13866)","(70344,15350)","(122129,20726)"
True,76.304,16.571,19,"(115865,6627)","(90102,9417)","(99687,13798)","(119978,13866)","(70344,15350)","(122129,20726)"
True,76.302,16.571,14,"(105228,18715)","(98110,28418)","(106154,37679)","(96412,42285)","(118924,46910)","(54009,62713)"
False,76.303,16.571,15,"(129256,2327)","(87553,8888)","(113764,16786)","(125092,25329)","(126779,28285)","(109006,29650)"
False,76.303,16.571,15,"(129256,2327)","(87553,8888)","(113764,16786)","(125092,25329)","(126779,28285)","(109006,29650)"
True,76.302,16.571,22,"(105042,1731)","(83142,3992)","(103923,6544)","(115299,8424)","(79497,13726)","(108165,16431)"
False,76.302,16.571,13,"(115080,1034)","(121985,29557)","(100139,31454)","(122026,43497)","(101020,55807)","(114627,60427)"
False,76.302,16.571,13,"(115080,1034)","(121985,29557)","(100139,31454)","(122026,43497)","(101020,55807)","(114627,60427)"
False,76.303,16.571,17,"(84609,500)","(84683,6944)","(90003,10815)","(86007,15017)","(99423,17287)","(124070,20654)"
True,76.303,16.571,15,"(95274,10088)","(121633,16900)","(84042,19189)","(98260,20036)","(106302,22071)","(124811,22242)"
True,76.303,16.571,15,"(95274,10088)","(121633,16900)","(84042,19189)","(98260,20036)","(106302,22071)","(124811,22242)"
False,76.305,16.571,18,"(116884,2083)","(124289,4467)","(104877,5912)","(114656,5976)","(76282,6645)","(126789,18248)"
True,76.305,16.571,22,"(130241,6344)","(88793,6617)","(107064,10002)","(100690,16403)","(98104,22727)","(119548,23549)"
True,76.305,16.571,22,"(130241,6344)","(88793,6617)","(107064,10002)","(100690,16403)","(98104,22727)","(119548,23549)"
False,76.305,16.571,20,"(111422,9029)","(105574,11724)","(127567,33127)","(95669,33794)","(104092,35047)","(121085,35148)"
True,76.306,16.571,20,"(103281,1860)","(124375,2192)","(95690,4011)","(119258,8788)","(124115,13945)","(101763,17318)"
True,76.306,16.571,20,"(103281,1860)","(124375,2192)","(95690,4011)","(119258,8788)","(124115,13945)","(101763,17318)"
False,76.307,16.571,14,"(106495,2893)","(114759,9724)","(61853,16849)","(101653,18017)","(127536,18909)","(106660,32206)"
False,76.309,16.571,12,"(102952,14428)","(78979,18384)","(99147,26111)","(115075,39251)","(110786,43821)","(101364,47252)"
False,76.309,16.571,12,"(102952,14428)","(78979,18384)","(99147,26111)","(115075,39251)","(110786,43821)","(101364,47252)"
False,76.309,16.571,25,"(122594,888)","(125481,7392)","(103951,7799)","(81820,8315)","(86423,10518)","(107356,10659)"
True,76.31,16.571,15,"(116037,7468)","(76834,9755)","(126888,13195)","(62625,19869)","(101217,26896)","(104045,27977)"
True,76.31,16.571,15,"(116037,7468)","(76834,9755)","(126888,13195)","(62625,19869)","(101217,26896)","(104045,27977)"
False,76.31,16.571,24,"(102791,1547)","(117890,2440)","(109640,3138)","(95813,4245)","(122372,7282)","(85238,7996)"
True,76.31,16.571,25,"(104729,6373)","(122734,6952)","(107935,8407)","(91970,13096)","(75043,14643)","(122440,17575)"
True,76.31,16.571,25,"(104729,6373)","(122734,6952)","(107935,8407)","(91970,13096)","(75043,14643)","(122440,17575)"
True,76.31,16.571,17,"(123246,1367)","(120184,1721)","(91059,4133)","(86580,5729)","(89213,11239)","(84175,15382)"
True,76.31,16.571,16,"(124525,476)","(120364,8152)","(105518,24457)","(91816,29675)","(102776,31476)","(124416,36330)"
True,76.31,16.571,16,"(124525,476)","(120364,8152)","(105518,24457)","(91816,29675)","(102776,31476)","(124416,36330)"
True,76.31,16.571,19,"(109699,1424)","(113743,1670)","(108956,9206)","(111358,13825)","(128879,13819)","(128074,14313)"
True,76.309,16.571,22,"(125056,539)","(122130,4014)","(120164,5981)","(115102,8472)","(82968,9772)","(88759,17043)"
True,76.309,16.571,22,"(125056,539)","(122130,4014)","(120164,5981)","(115102,8472)","(82968,9772)","(88759,17043)"
True,76.308,16.571,13,"(119007,4139)","(123582,7450)","(114457,9035)","(120244,12383)","(101127,18416)","(91390,21975)"
True,76.307,16.571,21,"(116868,3796)","(114587,9329)","(110059,15491)","(86734,20914)","(118345,27163)","(86430,29199)"
True,76.307,16.571,21,"(116868,3796)","(114587,9329)","(110059,15491)","(86734,20914)","(118345,27163)","(86430,29199)"
False,76.306,16.571,16,"(88576,6855)","(96993,7450)","(85380,13586)","(87527,18829)","(130256,19047)","(112487,19202)"
False,76.305,16.571,22,"(113490,1349)","(91986,4286)","(117969,8884)","(106824,13506)","(101747,13751)","(117448,16293)"
False,76.305,16.571,22,"(113490,1349)","(91986,4286)","(117969,8884)","(106824,13506)","(101747,13751)","(117448,16293)"
True,76.304,16.571,22,"(102242,9441)","(79066,17549)","(106679,19492)","(74099,21429)","(102959,21985)","(127892,27284)"
False,76.302,16.571,21,"(110984,4628)","(91082,6696)","(123039,7505)","(94490,8573)","(117366,9182)","(99403,10927)"
False,76.302,16.571,21,"(110984,4628)","(91082,6696)","(123039,7505)","(94490,8573)","(117366,9182)","(99403,10927)"
False,76.302,16.571,19,"(106396,7186)","(113068,7856)","(128555,9332)","(84368,12633)","(122110,13142)","(101292,13467)"
True,76.303,16.571,12,"(124977,965)","(121030,4228)","(80484,11149)","(125504,15293)","(94801,20173)","(121391,23081)"
True,76.303,16.571,12,"(124977,965)","(121030,4228)","(80484,11149)","(125504,15293)","(94801,20173)","(121391,23081)"
False,76.303,16.571,17,"(105551,2586)","(99803,11254)","(122887,11472)","(106018,13550)","(78222,15003)","(94963,19147)"
True,76.303,16.571,21,"(124568,3308)","(117111,4568)","(78513,9126)","(116266,9597)","(124180,12682)","(105220,13293)"
True,76.303,16.571,21,"(124568,3308)","(117111,4568)","(78513,9126)","(116266,9597)","(124180,12682)","(105220,13293)"
False,76.303,16.571,21,"(85671,2088)","(97569,3690)","(72129,13336)","(84700,17031)","(109468,17440)","(112362,21566)"
False,76.305,16.571,14,"(90736,1020)","(70362,18619)","(108235,22929)","(110192,23080)","(112259,28889)","(118225,38231)"
False,76.305,16.571,14,"(90736,1020)","(70362,18619)","(108235,22929)","(110192,23080)","(112259,28889)","(118225,38231)"
False,76.304,16.571,16,"(95735,5309)","(129085,10668)","(77209,15103)","(82192,20524)","(119581,20779)","(127599,24317)"
True,76.305,16.571,15,"(126540,638)","(104926,2980)","(126137,5040)","(122571,15169)","(118554,16413)","(98014,36175)"
True,76.305,16.571,15,"(126540,638)","(104926,2980)","(126137,5040)","(122571,15169)","(118554,16413)","(98014,36175)"
True,76.306,16.571,19,"(67368,14962)","(123566,15093)","(122064,15169)","(115042,23292)","(101783,27629)","(122546,32570)"
False,76.307,16.571,15,"(119703,3884)","(114907,10369)","(116556,13863)","(112515,16648)","(114884,16891)","(116055,20644)"
